"name","label","data_type","value_labels","n_missing","complete_rate","min","median","max","mean","sd","n_value_labels","hist","format.spss","display_width"
"r316","Tipo de servicio sanitario que utiliza","haven_labelled","1. Inodoro a alcantarillado,
2. Inodoro a fosa séptica,
3. Inodoro común a alcantarillado,
4. Inodoro común a fosa séptica,
5. Letrina privada,
6. Letrina común,
7. Letrina abonera privada,
8. Letrina abonera común,
9. Letrina solar privada,
10. Letrina solar común",1024,0.9830292182502196,"   1","   2","    9",3.3074770294192026,2.071179316222104,10,"▇▁▁▅▁▁▁▁","F2.0","6"
"r317a","Forma en la que se deshacen de las excretas","haven_labelled","1. Las depositan en servicio sanitario,
2. Se depositan en un pozo o resumidero,
3. Se depositan en una quebrada o río,
4. va a la calle o al aire libre,
5. Otros",59315,0.016970781749780395,"   1","   4","    4",3.970703125,0.27810469724461867,5,"▁▁▁▁▁▁▁▇","F1.0","6"
"r317b","Forma en la que se deshacen de las excretas","haven_labelled","1. Las depositan en servicio sanitario,
2. Se depositan en un pozo o resumidero,
3. Se depositan en una quebrada o río,
4. va a la calle o al aire libre,
5. Otros",60323,2.651684648403707e-4,"   3","   5","    5",4.375,0.9574271077563381,5,"▃▁▁▁▁▁▁▇","F1.0","6"
"r317c","Forma en la que se deshacen de las excretas","haven_labelled","1. Las depositan en servicio sanitario,
2. Se depositan en un pozo o resumidero,
3. Se depositan en una quebrada o río,
4. va a la calle o al aire libre,
5. Otros",60339,0," Inf","  NA"," -Inf",NA,NA,5," ","F1.0","6"
"r317otr","Otra forma en la que se deshacen de las excretas","haven_labelled","1. La entierra",60328,1.823033195776924e-4,"   1","   1","    1",1,0,1,"▁▁▁▇▁▁▁▁","F2.0","6"
"r318","Forma en la que se deshacen de las aguas grises","haven_labelled","1. Alcantarillado,
2. Pozo o resumidero,
3. Fosa séptica,
4. Quebrada o río,
5. A la calle o al aire libre,
6. Otros",0,1,"   1","   5","    6",3.8896236265102173,1.732122060380096,6,"▃▁▁▁▁▁▇▁","F1.0","6"
"r318otr","Otra forma en la que se deshacen de las aguas grises","haven_labelled","1. Resumidero,
2. Golfo,
3. Estero,
4. Canales de regadío",60312,4.474717844180631e-4,"   1","   3","    4",2.2962962962962963,0.992851945536184,4,"▅▁▁▁▁▇▁▁","F2.0","6"
"r319a1","Recibe el hogar subsidio de gas","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",0,1,"   1","   1","    3",1.435323754122541,0.4985369384801784,3,"▇▁▁▆▁▁▁▁","F1.0","6"
"r319a2","Recibe el hogar subsidio de energía eléctrica","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",0,1,"   1","   2","    3",1.5990818541904903,0.5219880864958543,3,"▆▁▁▇▁▁▁▁","F1.0","6"
"r319a3","Recibe el hogar bonos comunidades solidarias rurales","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",0,1,"   1","   2","    3",2.000662921162101,0.06146766448262418,3,"▁▁▁▇▁▁▁▁","F1.0","6"
"r319a4","Recibe el hogar bonos comunidades solidarias urbanas","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",0,1,"   1","   2","    3",2.001276123237044,0.050667875024129734,3,"▁▁▁▇▁▁▁▁","F1.0","6"
"r319a5","Recibe el hogar pensión básica universal","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",0,1,"   1","   2","    3",1.998790168879166,0.09778206651633467,3,"▁▁▁▇▁▁▁▁","F1.0","6"
"r319a6","Recibe el hogar subsidio de agua","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",0,1,"   1","   2","    3",1.8467657733804008,0.3760628334156077,3,"▂▁▁▇▁▁▁▁","F1.0","6"
"r319a7","Recibe el hogar otro beneficio","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",0,1,"   1","   2","    3",1.666418071230879,0.4773997136097391,3,"▅▁▁▇▁▁▁▁","F1.0","6"
"r319aotr","Otro beneficio que recibe el hogar","numeric",NA,40042,0.336382770678997,"1.0e+00","3.0e+00","4.0e+00",3.3333990244863774,0.4983659147724006,NA,"▁▁▁▇▅","F2.0","6"
"r319a8","Recibe el hogar paquete agrícola","haven_labelled","1. Sí,
2. No,
3. No sabe/No responde",0,1,"   1","   2","    3",1.8341702713004855,0.3818686366414247,3,"▂▁▁▇▁▁▁▁","F1.0","6"
"r320","Combustible utilizado predominantemente para cocinar","haven_labelled","1. Electricidad,
2. Kerosene (gas),
3. Gas propano,
4. Leña,
5. Carbón,
6. Ninguno,
7. Otros",0,1,"   1","   3","    6",3.0671870597789157,0.43086878640150084,7,"▁▁▁▇▁▁▁▁","F1.0","6"
"r320otr_02","Otro combustible utilizado predominantemente para cocinar","numeric",NA,60339,0,"     NA","     NA","     NA",NA,NA,NA," ","F2.0","6"
"r3211a","Tiene el hogar teléfono fijo","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.8837733472546778,0.3204991736554863,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r3211b","Número de teléfonos fijos","numeric",NA,53326,0.11622665274532229,"1.0e+00","1.0e+00","4.0e+00",1.0086981320404962,0.1415369822128895,NA,"▇▁▁▁▁","F1.0","6"
"r3212a","Tiene el hogar teléfono celular","haven_labelled","1. Sí,
2. No",0,1,"   1","   1","    2",1.0243126336200468,0.15401922805486562,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r3212b","Número de teléfonos celulares","numeric",NA,1467,0.9756873663799532,"1.0e+00","2.0e+00","1.2e+01",2.6172373963853786,1.3020944049154781,NA,"▇▂▁▁▁","F2.0","6"
"r3213a","Tiene el hogar internet","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.6768756525630188,0.4676736344509794,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r3213a1","Tiene el hogar internet móvil","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9931056199141517,0.08274636598645958,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r3214a","Tiene el hogar cable","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.6181408376008883,0.4858463280699189,2,"▅▁▁▁▁▁▁▇","F1.0","6"
"r3215a","Tiene el hogar cable del vecino","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.972521917830922,0.16347317840673073,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r322","Forma en la que se deshace de la basura","haven_labelled","1. Recolección domiciliaria pública,
2. Recolección domiciliaria privada,
3. La depositan en contenedores,
4. La entierran,
5. La queman,
6. La depositan en cualquier lugar,
7. Otros,
8. La recicla",0,1,"   1","   1","    8",2.8891430086676944,1.9953436032625267,8,"▇▁▁▁▆▁▁▁","F1.0","6"
"r322otr","Otra forma en la que se deshace de la basura","numeric",NA,60272,0.0011103929465188234,"1.0e+00","3.0e+00","4.0e+00",2.7611940298507465,1.0743504343189856,NA,"▃▁▁▇▃","F2.0","6"
"r32301a","Tiene el hogar radio","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.6941778948938497,0.46075857405283016,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r32301b","Número de radios","numeric",NA,41886,0.30582210510615027,"1.0e+00","1.0e+00","5.0e+00",1.017341353709424,0.19759703837266818,NA,"▇▁▁▁▁","F2.0","6"
"r32302a","Tiene el hogar equipo de sonido","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.6405309998508428,0.4798487825360286,2,"▅▁▁▁▁▁▁▇","F1.0","6"
"r32302b","Número de equipos de sonido","numeric",NA,38649,0.3594690001491573,"1.0e+00","1.0e+00","4.0e+00",1.0146611341632088,0.1387152074254539,NA,"▇▁▁▁▁","F1.0","6"
"r32303a","Tiene el hogar televisor","haven_labelled","1. Sí,
2. No",0,1,"   1","   1","    2",1.1402906909295811,0.3472912493300114,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r32303b","Número de televisores","numeric",NA,8465,0.8597093090704188,"1.0e+00","1.0e+00","5.0e+00",1.1420364729922505,0.42798134410539823,NA,"▇▁▁▁▁","F2.0","6"
"r32304a","Tiene el hogar video casetera o DVD","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.8580188601070617,0.34903368721208455,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32304b","Número de video caseteras o DVD","numeric",NA,51772,0.14198113989293826,"1.0e+00","1.0e+00","4.0e+00",1.0215944904867515,0.1752237551753953,NA,"▇▁▁▁▁","F2.0","6"
"r32305a","Tiene el hogar refrigeradora","haven_labelled","1. Sí,
2. No",0,1,"   1","   1","    2",1.1855350602429606,0.38873423580305694,2,"▇▁▁▁▁▁▁▂","F1.0","6"
"r32305b","Número de refrigeradoras","numeric",NA,11195,0.8144649397570394,"1.0e+00","1.0e+00","3.0e+00",1.0167874002930164,0.1398507635347592,NA,"▇▁▁▁▁","F1.0","6"
"r32306a","Tiene el hogar lavadora","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.7672318069573576,0.422599244118552,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r32306b","Número de lavadoras","numeric",NA,46294,0.2327681930426424,"1.0e+00","1.0e+00","2.0e+00",1.0069063723745104,0.08282006257888559,NA,"▇▁▁▁▁","F1.0","6"
"r32307a","Tiene el hogar licuadora","haven_labelled","1. Sí,
2. No",0,1,"   1","   1","    2",1.3313942889341885,0.4707183726793942,2,"▇▁▁▁▁▁▁▃","F1.0","6"
"r32307b","Número de licuadoras","numeric",NA,19996,0.6686057110658115,"1.0e+00","1.0e+00","3.0e+00",1.013335646828446,0.13236628132895656,NA,"▇▁▁▁▁","F1.0","6"
"r32308a","Tiene el hogar ventilador","haven_labelled","1. Sí,
2. No",0,1,"   1","   1","    2",1.4892358176303884,0.49988826129799746,2,"▇▁▁▁▁▁▁▇","F1.0","6"
"r32308b","Número de ventiladores","numeric",NA,29520,0.5107641823696116,"1.0e+00","1.0e+00","4.0e+00",1.3715889548655051,0.6691849747027906,NA,"▇▂▁▁▁","F2.0","6"
"r32309a","Tiene el hogar computadora","haven_labelled","1. Sí,
2. No",0,1,"   1","   1","    2",1.4952021080892954,0.4999811228212824,2,"▇▁▁▁▁▁▁▇","F1.0","6"
"r32309b","Número de computadoras","numeric",NA,29880,0.5047978919107046,"1.0e+00","1.0e+00","4.0e+00",1.3865195837026822,0.6634483145407697,NA,"▇▂▁▁▁","F1.0","6"
"r32310a","Tiene el hogar secadora de ropa","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9965693829861284,0.05847139935370169,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32310b","Número de secadoras de ropa","numeric",NA,60132,0.0034306170138715952,"1.0e+00","1.0e+00","2.0e+00",1.0628019323671498,0.24319450523169434,NA,"▇▁▁▁▁","F1.0","6"
"r32311a","Tiene el hogar máquina de coser","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9362269842059032,0.24435017449676016,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32311b","Número de máquinas de coser","numeric",NA,56491,0.06377301579409667,"1.0e+00","1.0e+00","2.0e+00",1.0480769230769231,0.21395660533301503,NA,"▇▁▁▁▁","F1.0","6"
"r32312a","Tiene el hogar vehículo (uso del hogar)","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.7655745040521056,0.4236427235434675,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r32312b","Número de vehículos","numeric",NA,46194,0.2344254959478944,"1.0e+00","1.0e+00","5.0e+00",1.1621067515022976,0.45864690844229294,NA,"▇▁▁▁▁","F1.0","6"
"r32313a","Tiene el hogar plancha","haven_labelled","1. Sí,
2. No",0,1,"   1","   1","    2",1.3464757453719816,0.4758508757364002,2,"▇▁▁▁▁▁▁▅","F1.0","6"
"r32313b","Número de planchas","numeric",NA,20906,0.6535242546280184,"1.0e+00","1.0e+00","2.0e+00",1.012984048893059,0.11320683887914533,NA,"▇▁▁▁▁","F1.0","6"
"r32314a","Tiene el hogar horno microondas","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.8738792489103233,0.3319881531763458,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32314b","Número de hornos microondas","numeric",NA,52729,0.12612075108967669,"1.0e+00","1.0e+00","2.0e+00",1.006833114323259,0.08238516107947802,NA,"▇▁▁▁▁","F1.0","6"
"r32315a","Tiene el hogar videojuegos","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9817199489550705,0.13396338380849715,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32315b","Número de videojuegos","numeric",NA,59236,0.01828005104492947,"1.0e+00","1.0e+00","2.0e+00",1.115140525838622,0.3193362461877853,NA,"▇▁▁▁▁","F1.0","6"
"r32316a","Tiene el hogar generador de electricidad","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9996353933608446,0.019091352536880934,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32316b","Número de generadores de electricidad","numeric",NA,60317,3.646066391553848e-4,"1.0e+00","1.0e+00","1.0e+00",1,0,NA,"▁▁▇▁▁","F1.0","6"
"r32317a","Tiene el hogar aire acondicionado","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9728865244700773,0.16241543076557757,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32317b","Número de aires acondicionados","numeric",NA,58703,0.027113475529922604,"1.0e+00","1.0e+00","3.0e+00",1.4425427872860637,0.6743890754449121,NA,"▇▁▃▁▁","F1.0","6"
"r32318a","Tiene el hogar tanque o cisterna","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9287359750741644,0.25726748840262953,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32318b","Número de tanques o cisternas","numeric",NA,56039,0.07126402492583572,"1.0e+00","1.0e+00","2.0e+00",1.0788372093023255,0.26951585570261577,NA,"▇▁▁▁▁","F1.0","6"
"r32319a","Tiene el hogar motocicleta","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.8480253235883923,0.35899931766179277,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r32319b","Número de motocicletas","numeric",NA,51169,0.15197467641160778,"1.0e+00","1.0e+00","3.0e+00",1.070774263904035,0.28886098723272213,NA,"▇▁▁▁▁","F1.0","6"
"r324","Ha tenido algún problema por corrientes de agua en la vivienda","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9624289431379374,0.19015801805406818,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r3251","Tuvo daños en la vivienda","haven_labelled","1. Sí,
2. No",58072,0.037571056862062635,"   1","   1","    2",1.207763564181738,0.4057961355776814,2,"▇▁▁▁▁▁▁▂","F1.0","6"
"r3252","Tuvo pérdida de muebles o enseres","haven_labelled","1. Sí,
2. No",58072,0.037571056862062635,"   1","   2","    2",1.736656374062638,0.44054440329864125,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r3253","Tuvo pérdida de alimentos","haven_labelled","1. Sí,
2. No",58072,0.037571056862062635,"   1","   2","    2",1.8808998676665196,0.32397776248829147,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r3254","Tuvo pérdida de animales de granja","haven_labelled","1. Sí,
2. No",58072,0.037571056862062635,"   1","   2","    2",1.9241288045875606,0.26485033358638804,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r3255","Tuvo lesiones a un miembro del hogar","haven_labelled","1. Sí,
2. No",58072,0.037571056862062635,"   1","   2","    2",1.964711071901191,0.18454983965079658,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r3256","Tuvo enfermedad en un miembro del hogar","haven_labelled","1. Sí,
2. No",58072,0.037571056862062635,"   1","   2","    2",1.8945743273048081,0.30716887913897734,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r3257","Tuvo otros daños","haven_labelled","1. Sí,
2. No",58072,0.037571056862062635,"   1","   2","    2",1.8372298191442435,0.36923730655823545,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r326","Ha sufrido en la vivienda algún derrumbe o alúd","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.9868575879613517,0.11388548632310626,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r327","Hay alguna cárcava o quebrada que pueda afectar a la vivienda","haven_labelled","1. Sí,
2. No",0,1,"   1","   2","    2",1.962196920731202,0.1907212869714645,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r32801a","Tipo de gasto en agua (servicio de ANDA)","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",3.757138832264373,1.8641376884826848,6,"▃▁▁▁▁▁▇▁","F1.0","6"
"r32801b","Gasto mensual en agua (servicio de ANDA)","numeric",NA,41456,0.3129485075987338,"1.0e+00","4.0e+00","1.0e+02",7.085875655351375,8.4646233838614,NA,"▇▁▁▁▁","F8.2","7"
"r32801a1","Tipo de gasto en agua envasada","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.063408409154941,1.693311600655043,6,"▂▁▁▁▁▁▇▁","F1.0","6"
"r32801b1","Gasto mensual en agua envasada","numeric",NA,46230,0.23382886690200366,"1.0e+00","1.4e+01","6.0e+01",15.820479126798498,9.841536503010282,NA,"▇▆▂▁▁","F8.2","7"
"r32801a2","Tipo de gasto en agua (otras fuentes)","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   1","    6",2.899434859709309,1.997221091097176,6,"▇▁▁▁▁▁▇▁","F1.0","6"
"r32801b2","Gasto mensual en agua (otras fuentes)","numeric",NA,28606,0.5259119309236149,"1.0e+00","5.0e+00","1.0e+02",6.970586770869442,7.133408180797334,NA,"▇▁▁▁▁","F8.2","7"
"r32802a","Tipo de gasto en electricidad","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   1","    6",1.2422645386897364,0.9679008877805106,6,"▇▁▁▁▁▁▁▁","F1.0","6"
"r32802b","Gasto mensual en electricidad","numeric",NA,3510,0.941828668025655,"1.0e+00","2.0e+01","3.0e+02",24.47441447148463,22.61370145899127,NA,"▇▁▁▁▁","F8.2","7"
"r32803a","Tipo de gasto en kerosene","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.990868260992062,0.17930891138106703,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32803b","Gasto mensual en kerosene","numeric",NA,60258,0.0013424153532540783,"1.0e+00","4.0e+00","1.2e+01",4.373333333333333,2.816767207278585,NA,"▇▇▁▁▂","F8.2","7"
"r32804a","Tipo de gasto en gas propano","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   1","    6",1.8483402111403902,1.641172225532618,6,"▇▁▁▁▁▁▂▁","F1.0","6"
"r32804b","Gasto mensual en gas propano","numeric",NA,12723,0.7891413513647889,"1.0e+00","5.0e+00","3.5e+01",7.304176957325269,4.364475661394736,NA,"▇▅▁▁▁","F8.2","7"
"r32805a","Tipo de gasto en candela","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.963241021561511,0.3873361735108288,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32805b","Gasto mensual en candela","numeric",NA,59797,0.008982581746465823,"2.5e-01","3.2e+00","1.0e+01",3.9744464944649445,2.5911885325068655,NA,"▇▇▅▂▂","F8.2","7"
"r32806a","Tipo de gasto en leña","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.929581199555843,0.5348380599968308,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32806b","Gasto mensual en leña","numeric",NA,59263,0.017832579260511405,"1.0e+00","7.0e+00","2.5e+01",8.842156133828997,5.964327022819459,NA,"▇▆▃▂▁","F8.2","7"
"r32807a","Tipo de gasto en carga de batería","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.98790168879166,0.1706519346909987,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32807b","Gasto mensual en carga de batería","numeric",NA,60315,3.9775269726050055e-4,"2.0e+00","9.0e+00","1.0e+01",7.916666666666667,2.827145843989731,NA,"▃▁▁▅▇","F8.2","7"
"r32808a","Tipo de gasto en internet móvil","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.9928073053912065,0.18757160766116246,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32808b","Gasto mensual en internet móvil","numeric",NA,60211,0.0021213477187225216,"3.0e+00","1.5e+01","3.0e+01",15.20703125,7.127226090636332,NA,"▃▇▇▅▂","F8.2","7"
"r32809a","Tipo de gasto en teléfono fijo","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",5.035698304579128,0.5970569018783902,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32809b","Gasto mensual en teléfono fijo","numeric",NA,59367,0.016108984239049384,"5.0e+00","1.0e+01","6.0e+01",11.800956790123458,7.5285730359037055,NA,"▇▂▁▁▁","F8.2","7"
"r32810a","Tipo de gasto en celular","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   1","    6",1.6888745255970434,1.6183684178184699,6,"▇▁▁▁▁▁▁▁","F1.0","6"
"r32810b","Gasto mensual en celular","numeric",NA,9349,0.8450587513879912,"1.0e+00","1.0e+01","1.5e+02",15.630851735634439,13.439368863200249,NA,"▇▁▁▁▁","F8.2","7"
"r32811a","Tipo de gasto en cable/cable del vecino","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.4837004259268465,1.691496610618327,6,"▂▁▁▁▁▁▇▃","F1.0","6"
"r32811b","Gasto mensual en cable/cable del vecino","numeric",NA,49144,0.18553506024296063,"6.0e+00","1.5e+01","6.0e+01",15.950296560964716,5.4858728145463544,NA,"▇▅▁▁▁","F8.2","7"
"r32812a","Tipo de gasto en internet (hogar)","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.886706773396973,1.2713197452942864,6,"▁▁▁▁▁▁▇▃","F1.0","6"
"r32812b","Gasto mensual en internet (hogar)","numeric",NA,55075,0.08724042493246487,"5.0e+00","2.2e+01","8.0e+01",22.36351063829787,7.61459464141023,NA,"▇▇▁▁▁","F8.2","7"
"r32813a","Tipo de gasto en cibercafé","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.967550009115166,0.4507363188237922,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32813b","Gasto mensual en cibercafé","numeric",NA,59625,0.011833142743499225,"1.0e+00","5.0e+00","1.0e+01",5.745098039215686,2.7825966469777375,NA,"▂▃▇▁▅","F8.2","7"
"r32814a","Tipo de gasto en impuestos municipales","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.88352475181889,1.1259434040408536,6,"▁▁▁▁▁▁▇▂","F1.0","6"
"r32814b","Gasto mensual en impuestos municipales","numeric",NA,56122,0.06988846351447653,"3.0e+00","5.0e+00","2.0e+02",7.506718046004268,12.092466286352204,NA,"▇▁▁▁▁","F8.2","7"
"r32815a","Tipo de gasto en pago de vigilancia","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.943734566366695,0.5275086909424062,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32815b","Gasto mensual en pago de vigilancia","numeric",NA,59319,0.016904489633570274,"1.0e+00","1.5e+01","2.0e+02",21.955460784313725,27.390789686500092,NA,"▇▁▁▁▁","F8.2","7"
"r32816a","Tipo de gasto en recolección de basura","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",5.083511493395648,0.6434058253778266,6,"▁▁▁▁▁▁▇▂","F1.0","6"
"r32816b","Gasto mensual en recolección de basura","numeric",NA,59321,0.01687134357546527,"1.0e+00","2.5e+00","1.5e+01",3.3558546168958743,2.853557821112092,NA,"▇▂▁▁▁","F8.2","7"
"r32817a","Tipo de gasto en paquete de servicios","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.102023566847313,1.6789933226159188,6,"▂▁▁▁▁▁▇▁","F1.0","6"
"r32817b","Gasto mensual en paquete de servicios","numeric",NA,46691,0.22618870050879203,"1.0e+01","3.1e+01","1.5e+02",32.262023739742084,10.805676509286855,NA,"▇▂▁▁▁","F8.2","7"
"r32818a","Tipo de gasto en otro servicio","haven_labelled","1. Pagado o comprado,
2. Donado o regalado,
3. Autoconsumo/Autosuministro,
4. Incluido en el alquiler,
5. No gastó,
6. No sabe/No responde",0,1,"   1","   5","    6",4.983907588790003,0.3215696577616085,6,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32818b","Gasto mensual en otro servicio","numeric",NA,60014,0.005386234442068982,"1.0e+00","5.0e+00","8.0e+01",16.519446153846154,22.867145571887367,NA,"▇▁▂▁▁","F8.2","7"
"r32818otr","Otro servicio que recibe el hogar","numeric",NA,60014,0.005386234442068982,"3.0e+00","9.0e+00","9.0e+00",6.969230769230769,2.8019461422795975,NA,"▃▁▁▁▇","F2.0","6"
"r32819a","Tipo de gasto en empleadas(os) domésticas(os)","haven_labelled","1. Pagado o comprado,
5. No gastó",0,1,"   1","   5","    6",4.901970533154345,0.6214848540172789,2,"▁▁▁▁▁▁▇▁","F1.0","6"
"r32819b","Gasto mensual en empleadas(os) domésticas(os)","numeric",NA,58849,0.024693813288254707,"5.0e+01","1.3e+02","4.5e+02",149.76241610738256,85.08908891618819,NA,"▇▅▁▁▁","F8.2","7"
"r328total","Gasto mensual total en servicios","numeric",NA,0,1,"0.0e+00","5.4e+01","9.3e+02",69.04640332123502,63.36144093078505,NA,"▇▁▁▁▁","F8.2","7"
